Node,CST,Tx power,IP address,x,y,z
2,-82,23,10.1.2.1,11.755,5.91755,1.5
3,-82,15,10.1.2.2,17.1075,8.03425,1.5
4,-82,23,10.1.3.1,28.4842,4.92066,1.5
5,-82,15,10.1.3.2,27.0527,8.79255,1.5
6,-82,23,10.1.4.1,31.8243,3.29692,1.5
7,-82,15,10.1.4.2,33.347,6.46142,1.5
8,-82,23,10.1.5.1,42.7115,1.69883,1.5
9,-82,15,10.1.5.2,49.2463,1.74815,1.5
10,-82,23,10.1.6.1,50.9694,5.64627,1.5
11,-82,15,10.1.6.2,51.7124,6.94845,1.5
12,-82,23,10.1.7.1,67.1588,7.66684,1.5
13,-82,15,10.1.7.2,61.9588,5.93239,1.5
14,-82,23,10.1.8.1,75.4402,0.357488,1.5
15,-82,15,10.1.8.2,72.868,1.60482,1.5
16,-82,23,10.1.9.1,85.266,0.783916,1.5
17,-82,15,10.1.9.2,80.7543,1.01686,1.5
18,-82,23,10.1.10.1,93.0673,8.39192,1.5
19,-82,15,10.1.10.2,99.3978,3.31521,1.5
20,-82,23,10.1.11.1,4.56651,18.413,1.5
21,-82,15,10.1.11.2,9.27171,19.896,1.5
22,-82,23,10.1.12.1,15.4395,12.4007,1.5
23,-82,15,10.1.12.2,16.5339,13.5472,1.5
24,-82,23,10.1.13.1,23.7902,15.3782,1.5
25,-82,15,10.1.13.2,23.4585,16.0789,1.5
26,-82,23,10.1.14.1,35.5228,11.4474,1.5
27,-82,15,10.1.14.2,31.7829,11.8019,1.5
28,-82,23,10.1.15.1,49.5763,11.8364,1.5
29,-82,15,10.1.15.2,45.5025,15.3047,1.5
30,-82,23,10.1.16.1,59.4846,13.394,1.5
31,-82,15,10.1.16.2,58.3066,18.1849,1.5
32,-82,23,10.1.17.1,69.3173,12.2656,1.5
33,-82,15,10.1.17.2,66.2639,12.8606,1.5
34,-82,23,10.1.18.1,74.4378,11.0738,1.5
35,-82,15,10.1.18.2,75.5727,19.7579,1.5
36,-82,23,10.1.19.1,85.1038,15.8096,1.5
37,-82,15,10.1.19.2,80.592,17.3428,1.5
38,-82,23,10.1.20.1,94.2396,14.2734,1.5
39,-82,15,10.1.20.2,99.9293,10.5177,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,7.3927,2.17798,1.5
1,-82,15,10.1.1.2,1.22708,1.60541,1.5
2,-82,23,10.1.2.1,15.4635,2.79912,1.5
3,-82,15,10.1.2.2,17.9064,1.93621,1.5
4,-82,23,10.1.3.1,21.6501,7.12345,1.5
5,-82,15,10.1.3.2,25.1411,6.39581,1.5
6,-82,23,10.1.4.1,33.2286,4.44167,1.5
7,-82,15,10.1.4.2,35.1289,7.07449,1.5
8,-82,23,10.1.5.1,47.0665,4.86265,1.5
9,-82,15,10.1.5.2,49.9939,0.630663,1.5
10,-82,23,10.1.6.1,53.406,2.3092,1.5
11,-82,15,10.1.6.2,58.4215,4.97503,1.5
12,-82,23,10.1.7.1,66.0383,0.787852,1.5
13,-82,15,10.1.7.2,63.4512,5.34329,1.5
14,-82,23,10.1.8.1,71.0452,9.20078,1.5
15,-82,15,10.1.8.2,79.2014,4.8035,1.5
16,-82,23,10.1.9.1,80.7038,4.5519,1.5
17,-82,15,10.1.9.2,83.6594,4.35476,1.5
18,-82,23,10.1.10.1,97.0708,0.0584616,1.5
19,-82,15,10.1.10.2,94.0175,4.01736,1.5
20,-82,23,10.1.11.1,9.50906,10.0116,1.5
21,-82,15,10.1.11.2,4.36194,17.5941,1.5
22,-82,23,10.1.12.1,19.4162,18.5461,1.5
23,-82,15,10.1.12.2,17.1431,14.8019,1.5
24,-82,23,10.1.13.1,21.6065,16.2564,1.5
25,-82,15,10.1.13.2,26.55,10.7199,1.5
26,-82,23,10.1.14.1,39.7677,11.538,1.5
27,-82,15,10.1.14.2,31.6579,11.1522,1.5
28,-82,23,10.1.15.1,48.1556,16.2729,1.5
29,-82,15,10.1.15.2,41.0893,11.9786,1.5
30,-82,23,10.1.16.1,54.5023,14.3475,1.5
31,-82,15,10.1.16.2,57.8836,15.4508,1.5
32,-82,23,10.1.17.1,63.4839,11.0735,1.5
33,-82,15,10.1.17.2,64.2684,14.7772,1.5
34,-82,23,10.1.18.1,78.7424,15.6059,1.5
35,-82,15,10.1.18.2,71.5214,10.0308,1.5
36,-82,23,10.1.19.1,89.1707,10.7591,1.5
37,-82,15,10.1.19.2,80.8106,17.2416,1.5
38,-82,23,10.1.20.1,96.7607,11.6233,1.5
39,-82,15,10.1.20.2,95.0708,11.8417,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,6.82004,6.00263,1.5
1,-82,15,10.1.1.2,6.89851,4.72854,1.5
2,-82,23,10.1.2.1,14.3332,9.64232,1.5
3,-82,15,10.1.2.2,18.4632,9.23568,1.5
4,-82,23,10.1.3.1,24.4325,3.74038,1.5
5,-82,15,10.1.3.2,22.957,3.43455,1.5
6,-82,23,10.1.4.1,33.6145,7.87433,1.5
7,-82,15,10.1.4.2,39.7649,0.890082,1.5
8,-82,23,10.1.5.1,43.927,1.54736,1.5
9,-82,15,10.1.5.2,42.5654,4.93576,1.5
10,-82,23,10.1.6.1,57.6065,5.34438,1.5
11,-82,15,10.1.6.2,58.7059,0.190716,1.5
12,-82,23,10.1.7.1,61.4992,5.50611,1.5
13,-82,15,10.1.7.2,60.6374,6.97891,1.5
14,-82,23,10.1.8.1,70.1002,2.75687,1.5
15,-82,15,10.1.8.2,71.9552,2.78732,1.5
16,-82,23,10.1.9.1,82.4739,5.8379,1.5
17,-82,15,10.1.9.2,81.185,0.32858,1.5
18,-82,23,10.1.10.1,97.1628,6.83498,1.5
19,-82,15,10.1.10.2,90.7446,7.65494,1.5
20,-82,23,10.1.11.1,4.26695,12.4624,1.5
21,-82,15,10.1.11.2,0.639371,12.8231,1.5
22,-82,23,10.1.12.1,17.5148,18.8627,1.5
23,-82,15,10.1.12.2,16.5936,15.3566,1.5
24,-82,23,10.1.13.1,26.5284,18.4041,1.5
25,-82,15,10.1.13.2,24.5713,14.5993,1.5
26,-82,23,10.1.14.1,37.8492,17.7627,1.5
27,-82,15,10.1.14.2,33.9186,14.1828,1.5
28,-82,23,10.1.15.1,41.2227,17.6704,1.5
29,-82,15,10.1.15.2,49.8261,12.791,1.5
30,-82,23,10.1.16.1,59.8814,13.2104,1.5
31,-82,15,10.1.16.2,59.1888,12.4116,1.5
32,-82,23,10.1.17.1,66.4045,12.6763,1.5
33,-82,15,10.1.17.2,60.9903,14.0915,1.5
34,-82,23,10.1.18.1,71.1554,11.6212,1.5
35,-82,15,10.1.18.2,73.418,15.2092,1.5
36,-82,23,10.1.19.1,85.7468,17.5237,1.5
37,-82,15,10.1.19.2,84.2688,16.5052,1.5
38,-82,23,10.1.20.1,94.326,15.9863,1.5
39,-82,15,10.1.20.2,93.2574,10.354,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,7.57722,1.60815,1.5
1,-82,15,10.1.1.2,6.5826,4.54845,1.5
2,-82,23,10.1.2.1,10.4536,8.85274,1.5
3,-82,15,10.1.2.2,10.3994,8.19409,1.5
4,-82,23,10.1.3.1,26.513,6.67098,1.5
5,-82,15,10.1.3.2,29.2569,0.0647597,1.5
6,-82,23,10.1.4.1,34.7035,3.0936,1.5
7,-82,15,10.1.4.2,37.1102,3.38027,1.5
8,-82,23,10.1.5.1,40.2114,9.32495,1.5
9,-82,15,10.1.5.2,40.1882,1.79317,1.5
10,-82,23,10.1.6.1,50.4694,6.08032,1.5
11,-82,15,10.1.6.2,56.9843,2.00134,1.5
12,-82,23,10.1.7.1,66.7622,9.46409,1.5
13,-82,15,10.1.7.2,67.2132,9.67572,1.5
14,-82,23,10.1.8.1,77.8106,6.181,1.5
15,-82,15,10.1.8.2,74.5914,2.43604,1.5
16,-82,23,10.1.9.1,80.4694,8.86422,1.5
17,-82,15,10.1.9.2,81.6298,0.780911,1.5
18,-82,23,10.1.10.1,92.9911,8.17182,1.5
19,-82,15,10.1.10.2,91.5649,5.71534,1.5
20,-82,23,10.1.11.1,1.74542,13.1484,1.5
21,-82,15,10.1.11.2,1.14928,14.7954,1.5
22,-82,23,10.1.12.1,15.3247,12.8522,1.5
23,-82,15,10.1.12.2,19.8133,13.4413,1.5
24,-82,23,10.1.13.1,28.9385,12.6855,1.5
25,-82,15,10.1.13.2,25.4645,12.7687,1.5
26,-82,23,10.1.14.1,33.6235,18.4157,1.5
27,-82,15,10.1.14.2,35.6047,15.2631,1.5
28,-82,23,10.1.15.1,46.4126,17.9683,1.5
29,-82,15,10.1.15.2,48.8367,17.4922,1.5
30,-82,23,10.1.16.1,50.0235,14.9209,1.5
31,-82,15,10.1.16.2,51.8141,10.6578,1.5
32,-82,23,10.1.17.1,61.323,10.2696,1.5
33,-82,15,10.1.17.2,64.0235,15.5635,1.5
34,-82,23,10.1.18.1,70.0478,14.8362,1.5
35,-82,15,10.1.18.2,76.6217,16.971,1.5
36,-82,23,10.1.19.1,83.9371,11.898,1.5
37,-82,15,10.1.19.2,81.1834,10.0125,1.5
38,-82,23,10.1.20.1,99.2878,19.4429,1.5
39,-82,15,10.1.20.2,98.0836,12.2222,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,9.26084,0.228456,1.5
1,-82,15,10.1.1.2,2.2416,9.03752,1.5
2,-82,23,10.1.2.1,16.2953,6.82052,1.5
3,-82,15,10.1.2.2,13.3994,6.28384,1.5
4,-82,23,10.1.3.1,26.969,1.11864,1.5
5,-82,15,10.1.3.2,29.7687,5.36937,1.5
6,-82,23,10.1.4.1,34.6182,2.57787,1.5
7,-82,15,10.1.4.2,35.7569,8.84698,1.5
8,-82,23,10.1.5.1,46.4123,6.44046,1.5
9,-82,15,10.1.5.2,41.6251,8.49804,1.5
10,-82,23,10.1.6.1,52.3696,0.708159,1.5
11,-82,15,10.1.6.2,51.48,1.5283,1.5
12,-82,23,10.1.7.1,63.6453,1.39995,1.5
13,-82,15,10.1.7.2,62.2938,9.50924,1.5
14,-82,23,10.1.8.1,78.1449,4.78121,1.5
15,-82,15,10.1.8.2,72.3865,2.1641,1.5
16,-82,23,10.1.9.1,86.9434,6.52983,1.5
17,-82,15,10.1.9.2,85.2013,9.01873,1.5
18,-82,23,10.1.10.1,99.1155,1.19571,1.5
19,-82,15,10.1.10.2,97.5772,0.217859,1.5
20,-82,23,10.1.11.1,4.77083,18.3153,1.5
21,-82,15,10.1.11.2,6.75734,19.0951,1.5
22,-82,23,10.1.12.1,11.6427,13.5456,1.5
23,-82,15,10.1.12.2,19.6015,12.0513,1.5
24,-82,23,10.1.13.1,25.4652,16.6344,1.5
25,-82,15,10.1.13.2,20.9295,13.4808,1.5
26,-82,23,10.1.14.1,38.3392,10.1802,1.5
27,-82,15,10.1.14.2,32.3987,14.8093,1.5
28,-82,23,10.1.15.1,42.0161,15.4326,1.5
29,-82,15,10.1.15.2,41.8687,11.6481,1.5
30,-82,23,10.1.16.1,51.5628,16.5519,1.5
31,-82,15,10.1.16.2,54.1245,10.1375,1.5
32,-82,23,10.1.17.1,68.921,15.8045,1.5
33,-82,15,10.1.17.2,65.8555,19.707,1.5
34,-82,23,10.1.18.1,74.5946,16.4011,1.5
35,-82,15,10.1.18.2,74.5005,14.5302,1.5
36,-82,23,10.1.19.1,80.0323,16.6363,1.5
37,-82,15,10.1.19.2,80.7633,11.1223,1.5
38,-82,23,10.1.20.1,92.428,18.8407,1.5
39,-82,15,10.1.20.2,91.7238,12.5083,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,0.691035,9.91773,1.5
1,-82,15,10.1.1.2,3.67866,3.28988,1.5
2,-82,23,10.1.2.1,12.0545,2.70515,1.5
3,-82,15,10.1.2.2,18.9284,5.39062,1.5
4,-82,23,10.1.3.1,26.9051,2.26527,1.5
5,-82,15,10.1.3.2,22.1593,3.211,1.5
6,-82,23,10.1.4.1,31.9251,5.19921,1.5
7,-82,15,10.1.4.2,31.2006,8.49486,1.5
8,-82,23,10.1.5.1,47.9916,1.53339,1.5
9,-82,15,10.1.5.2,47.884,9.75884,1.5
10,-82,23,10.1.6.1,56.5862,7.10085,1.5
11,-82,15,10.1.6.2,50.376,3.29318,1.5
12,-82,23,10.1.7.1,64.0147,7.84692,1.5
13,-82,15,10.1.7.2,64.5604,0.53664,1.5
14,-82,23,10.1.8.1,72.9025,4.04452,1.5
15,-82,15,10.1.8.2,76.1207,6.96773,1.5
16,-82,23,10.1.9.1,87.4747,9.75142,1.5
17,-82,15,10.1.9.2,88.7638,2.17199,1.5
18,-82,23,10.1.10.1,95.0572,4.97222,1.5
19,-82,15,10.1.10.2,96.075,2.87329,1.5
20,-82,23,10.1.11.1,8.25229,14.0194,1.5
21,-82,15,10.1.11.2,7.87762,17.2101,1.5
22,-82,23,10.1.12.1,12.795,13.4538,1.5
23,-82,15,10.1.12.2,15.292,17.003,1.5
24,-82,23,10.1.13.1,29.932,18.6917,1.5
25,-82,15,10.1.13.2,27.7606,14.8931,1.5
26,-82,23,10.1.14.1,33.0702,17.0256,1.5
27,-82,15,10.1.14.2,32.1691,10.0045,1.5
28,-82,23,10.1.15.1,45.1535,14.2932,1.5
29,-82,15,10.1.15.2,41.8806,15.6695,1.5
30,-82,23,10.1.16.1,54.416,10.7156,1.5
31,-82,15,10.1.16.2,54.2893,11.0262,1.5
32,-82,23,10.1.17.1,62.6807,12.2816,1.5
33,-82,15,10.1.17.2,67.3798,16.8951,1.5
34,-82,23,10.1.18.1,73.1375,15.878,1.5
35,-82,15,10.1.18.2,72.6608,15.0598,1.5
36,-82,23,10.1.19.1,83.1044,17.7117,1.5
37,-82,15,10.1.19.2,87.2779,15.9986,1.5
38,-82,23,10.1.20.1,90.9806,19.1403,1.5
39,-82,15,10.1.20.2,92.3218,18.1448,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,7.67866,2.49301,1.5
1,-82,15,10.1.1.2,7.5477,1.42208,1.5
2,-82,23,10.1.2.1,10.1697,2.21815,1.5
3,-82,15,10.1.2.2,18.1615,5.69622,1.5
4,-82,23,10.1.3.1,20.5341,0.672908,1.5
5,-82,15,10.1.3.2,23.5864,1.3153,1.5
6,-82,23,10.1.4.1,34.0981,7.13143,1.5
7,-82,15,10.1.4.2,33.3052,7.37673,1.5
8,-82,23,10.1.5.1,45.3256,9.60735,1.5
9,-82,15,10.1.5.2,49.0798,0.589599,1.5
10,-82,23,10.1.6.1,52.8684,9.6278,1.5
11,-82,15,10.1.6.2,56.8634,8.01692,1.5
12,-82,23,10.1.7.1,64.9035,7.72577,1.5
13,-82,15,10.1.7.2,68.8639,5.3353,1.5
14,-82,23,10.1.8.1,73.0239,3.24276,1.5
15,-82,15,10.1.8.2,72.7694,6.48217,1.5
16,-82,23,10.1.9.1,86.1622,6.74106,1.5
17,-82,15,10.1.9.2,83.568,2.82203,1.5
18,-82,23,10.1.10.1,95.5831,7.23885,1.5
19,-82,15,10.1.10.2,97.4343,2.63986,1.5
20,-82,23,10.1.11.1,1.89748,13.8554,1.5
21,-82,15,10.1.11.2,3.96102,18.7658,1.5
22,-82,23,10.1.12.1,10.1301,15.3651,1.5
23,-82,15,10.1.12.2,18.3636,18.703,1.5
24,-82,23,10.1.13.1,24.8221,14.4359,1.5
25,-82,15,10.1.13.2,29.644,18.9025,1.5
26,-82,23,10.1.14.1,38.025,10.2425,1.5
27,-82,15,10.1.14.2,32.4986,18.3427,1.5
28,-82,23,10.1.15.1,49.2138,19.1086,1.5
29,-82,15,10.1.15.2,46.3682,18.1032,1.5
30,-82,23,10.1.16.1,57.1634,18.0243,1.5
31,-82,15,10.1.16.2,58.4361,18.2857,1.5
32,-82,23,10.1.17.1,64.8371,10.4072,1.5
33,-82,15,10.1.17.2,69.1548,10.3993,1.5
34,-82,23,10.1.18.1,75.9999,18.1162,1.5
35,-82,15,10.1.18.2,76.7911,15.3689,1.5
36,-82,23,10.1.19.1,83.498,15.3865,1.5
37,-82,15,10.1.19.2,83.6247,18.4873,1.5
38,-82,23,10.1.20.1,94.7237,12.0693,1.5
39,-82,15,10.1.20.2,97.9203,16.6307,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,5.28895,1.15469,1.5
1,-82,15,10.1.1.2,6.57525,7.03279,1.5
2,-82,23,10.1.2.1,13.3365,3.21762,1.5
3,-82,15,10.1.2.2,15.9776,6.33515,1.5
4,-82,23,10.1.3.1,24.1441,6.00046,1.5
5,-82,15,10.1.3.2,27.4812,7.52114,1.5
6,-82,23,10.1.4.1,31.56,3.65899,1.5
7,-82,15,10.1.4.2,36.0746,6.68859,1.5
8,-82,23,10.1.5.1,40.7226,1.58867,1.5
9,-82,15,10.1.5.2,42.7967,9.82207,1.5
10,-82,23,10.1.6.1,54.6821,5.58196,1.5
11,-82,15,10.1.6.2,51.804,8.69477,1.5
12,-82,23,10.1.7.1,63.6998,4.21562,1.5
13,-82,15,10.1.7.2,60.9086,8.96431,1.5
14,-82,23,10.1.8.1,73.956,8.26743,1.5
15,-82,15,10.1.8.2,71.4841,6.85895,1.5
16,-82,23,10.1.9.1,89.0021,4.79146,1.5
17,-82,15,10.1.9.2,80.9671,7.6041,1.5
18,-82,23,10.1.10.1,91.0769,8.52736,1.5
19,-82,15,10.1.10.2,98.176,6.21159,1.5
20,-82,23,10.1.11.1,9.21354,11.5418,1.5
21,-82,15,10.1.11.2,1.03848,12.6214,1.5
22,-82,23,10.1.12.1,14.9012,10.5557,1.5
23,-82,15,10.1.12.2,16.5712,16.5038,1.5
24,-82,23,10.1.13.1,20.0579,18.9928,1.5
25,-82,15,10.1.13.2,20.2807,17.8237,1.5
26,-82,23,10.1.14.1,35.962,17.9627,1.5
27,-82,15,10.1.14.2,39.7764,10.7689,1.5
28,-82,23,10.1.15.1,44.4333,12.3232,1.5
29,-82,15,10.1.15.2,48.8445,15.5971,1.5
30,-82,23,10.1.16.1,59.7124,10.9217,1.5
31,-82,15,10.1.16.2,56.6563,13.7457,1.5
32,-82,23,10.1.17.1,63.4935,18.3743,1.5
33,-82,15,10.1.17.2,67.4132,18.8441,1.5
34,-82,23,10.1.18.1,79.8864,19.601,1.5
35,-82,15,10.1.18.2,72.3574,12.2048,1.5
36,-82,23,10.1.19.1,88.3781,19.4732,1.5
37,-82,15,10.1.19.2,89.6336,13.187,1.5
38,-82,23,10.1.20.1,98.256,12.2102,1.5
39,-82,15,10.1.20.2,95.8631,15.6442,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,8.65332,0.516277,1.5
1,-82,15,10.1.1.2,8.6153,5.56933,1.5
2,-82,23,10.1.2.1,13.6391,1.80163,1.5
3,-82,15,10.1.2.2,14.5031,3.03573,1.5
4,-82,23,10.1.3.1,26.9492,6.449,1.5
5,-82,15,10.1.3.2,29.368,7.06407,1.5
6,-82,23,10.1.4.1,34.8769,5.30461,1.5
7,-82,15,10.1.4.2,30.1351,1.78909,1.5
8,-82,23,10.1.5.1,45.1278,2.90022,1.5
9,-82,15,10.1.5.2,49.0057,3.73058,1.5
10,-82,23,10.1.6.1,51.279,3.44702,1.5
11,-82,15,10.1.6.2,51.4001,8.04484,1.5
12,-82,23,10.1.7.1,68.2526,7.65153,1.5
13,-82,15,10.1.7.2,66.8467,5.67215,1.5
14,-82,23,10.1.8.1,74.8281,0.567384,1.5
15,-82,15,10.1.8.2,74.7421,2.84838,1.5
16,-82,23,10.1.9.1,83.1166,0.416229,1.5
17,-82,15,10.1.9.2,80.9316,6.56844,1.5
18,-82,23,10.1.10.1,96.905,5.31032,1.5
19,-82,15,10.1.10.2,95.0237,0.961988,1.5
20,-82,23,10.1.11.1,2.04343,10.734,1.5
21,-82,15,10.1.11.2,3.51571,12.4501,1.5
22,-82,23,10.1.12.1,14.2454,14.9742,1.5
23,-82,15,10.1.12.2,12.1995,10.6672,1.5
24,-82,23,10.1.13.1,21.0701,15.7447,1.5
25,-82,15,10.1.13.2,24.893,10.4685,1.5
26,-82,23,10.1.14.1,31.0278,10.3208,1.5
27,-82,15,10.1.14.2,34.7677,19.6105,1.5
28,-82,23,10.1.15.1,42.8189,11.9595,1.5
29,-82,15,10.1.15.2,41.3232,14.6022,1.5
30,-82,23,10.1.16.1,50.7566,12.3205,1.5
31,-82,15,10.1.16.2,59.3255,18.167,1.5
32,-82,23,10.1.17.1,62.9487,11.4623,1.5
33,-82,15,10.1.17.2,68.9878,19.5033,1.5
34,-82,23,10.1.18.1,79.3044,15.9808,1.5
35,-82,15,10.1.18.2,73.4353,13.5617,1.5
36,-82,23,10.1.19.1,87.6749,15.8693,1.5
37,-82,15,10.1.19.2,87.0623,11.4153,1.5
38,-82,23,10.1.20.1,93.6442,16.7151,1.5
39,-82,15,10.1.20.2,97.052,10.664,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,1.08111,5.84074,1.5
1,-82,15,10.1.1.2,5.86178,2.78998,1.5
2,-82,23,10.1.2.1,12.1173,3.06543,1.5
3,-82,15,10.1.2.2,19.3163,8.27232,1.5
4,-82,23,10.1.3.1,23.7184,0.84009,1.5
5,-82,15,10.1.3.2,22.9015,5.57996,1.5
6,-82,23,10.1.4.1,37.8962,6.80607,1.5
7,-82,15,10.1.4.2,34.2344,9.12758,1.5
8,-82,23,10.1.5.1,41.2435,4.93757,1.5
9,-82,15,10.1.5.2,47.7888,0.326763,1.5
10,-82,23,10.1.6.1,58.0767,9.37631,1.5
11,-82,15,10.1.6.2,56.7161,6.22673,1.5
12,-82,23,10.1.7.1,67.2799,3.62987,1.5
13,-82,15,10.1.7.2,67.9546,8.15663,1.5
14,-82,23,10.1.8.1,77.6672,3.4183,1.5
15,-82,15,10.1.8.2,71.7742,4.22516,1.5
16,-82,23,10.1.9.1,83.4505,9.65742,1.5
17,-82,15,10.1.9.2,84.307,5.82821,1.5
18,-82,23,10.1.10.1,93.985,6.727,1.5
19,-82,15,10.1.10.2,91.7631,6.91585,1.5
20,-82,23,10.1.11.1,8.97642,17.4767,1.5
21,-82,15,10.1.11.2,0.984647,10.1745,1.5
22,-82,23,10.1.12.1,13.7925,15.5956,1.5
23,-82,15,10.1.12.2,11.1224,13.1513,1.5
24,-82,23,10.1.13.1,20.6566,13.4733,1.5
25,-82,15,10.1.13.2,29.7129,18.9703,1.5
26,-82,23,10.1.14.1,37.3814,16.5941,1.5
27,-82,15,10.1.14.2,31.3671,17.745,1.5
28,-82,23,10.1.15.1,46.2793,19.8915,1.5
29,-82,15,10.1.15.2,42.3378,13.1076,1.5
30,-82,23,10.1.16.1,55.7175,14.7602,1.5
31,-82,15,10.1.16.2,50.9123,18.8176,1.5
32,-82,23,10.1.17.1,63.1177,14.506,1.5
33,-82,15,10.1.17.2,61.4655,11.3825,1.5
34,-82,23,10.1.18.1,71.6735,13.9631,1.5
35,-82,15,10.1.18.2,70.2112,17.6861,1.5
36,-82,23,10.1.19.1,88.1821,18.3085,1.5
37,-82,15,10.1.19.2,80.3666,19.8577,1.5
38,-82,23,10.1.20.1,90.7771,16.4134,1.5
39,-82,15,10.1.20.2,95.8877,11.8599,1.5
Node,CST,Tx power,IP address,x,y,z
0,-82,23,10.1.1.1,3.73161,0.153157,1.5
1,-82,15,10.1.1.2,8.22664,7.19991,1.5
2,-82,23,10.1.2.1,15.8688,7.51682,1.5
3,-82,15,10.1.2.2,11.5907,2.05917,1.5
4,-82,23,10.1.3.1,22.138,9.11921,1.5
5,-82,15,10.1.3.2,22.3416,2.13879,1.5
6,-82,23,10.1.4.1,39.4123,4.7254,1.5
7,-82,15,10.1.4.2,37.3883,5.95811,1.5
8,-82,23,10.1.5.1,44.7942,7.00703,1.5
9,-82,15,10.1.5.2,48.9094,4.37385,1.5
10,-82,23,10.1.6.1,52.869,5.17141,1.5
11,-82,15,10.1.6.2,57.1076,3.43688,1.5
12,-82,23,10.1.7.1,60.9879,7.00865,1.5
13,-82,15,10.1.7.2,62.7493,9.29426,1.5
14,-82,23,10.1.8.1,74.8048,5.74046,1.5
15,-82,15,10.1.8.2,72.9907,4.81924,1.5
16,-82,23,10.1.9.1,81.2319,0.350016,1.5
17,-82,15,10.1.9.2,82.887,0.167301,1.5
18,-82,23,10.1.10.1,95.0068,6.31471,1.5
19,-82,15,10.1.10.2,94.0808,8.49553,1.5
20,-82,23,10.1.11.1,8.77347,14.7922,1.5
21,-82,15,10.1.11.2,9.75232,12.4442,1.5
22,-82,23,10.1.12.1,13.4102,14.8298,1.5
23,-82,15,10.1.12.2,15.8189,19.9119,1.5
24,-82,23,10.1.13.1,21.1734,14.3989,1.5
25,-82,15,10.1.13.2,28.1061,14.6818,1.5
26,-82,23,10.1.14.1,33.5382,12.1106,1.5
27,-82,15,10.1.14.2,37.6861,11.6031,1.5
28,-82,23,10.1.15.1,45.2472,10.9976,1.5
29,-82,15,10.1.15.2,42.0177,15.6356,1.5
30,-82,23,10.1.16.1,52.7627,13.3837,1.5
31,-82,15,10.1.16.2,59.9332,19.9228,1.5
32,-82,23,10.1.17.1,69.7236,17.8362,1.5
33,-82,15,10.1.17.2,64.4723,12.7256,1.5
34,-82,23,10.1.18.1,77.2186,16.0012,1.5
35,-82,15,10.1.18.2,75.134,13.181,1.5
